REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2227,open,9,2011-10-22 18:06:05,1426.33,,1,,"b'b"" well", you could embed the image via HTML, you don\'t need to attach it to the email.and, for future reference," the mail templates are in  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2227,open,10,2011-10-22 18:06:05,207.73,,1,,"b""b' This is related to #4342"," so am linking them.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2227,open,11,2011-10-22 18:06:05,357.35,1,,,"b""b' We decided that email notification about limited content (post or private message) will not contain anything more than a link to diaspora.So this becomes about public posts and sharing notification"," where I think we can put images without any privacy leak.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2227,open,12,2011-10-22 18:06:05,401.58,,1,,"b""b' Would that go together with a request to have all notifications be able to be sent with pgp if the user added a public key to their profile? It would certainly increase privacy. What do you think?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2227,open,-,-,-,2,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,opened,2011-10-24 14:47:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,title,2011-10-24 14:47:25,00:00,1,,,"b""b' UI degradation (public button  changed)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,body,2011-10-24 14:47:25,00:00,,1,,"b""b' removed by poster see link for details: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,1,2011-10-24 14:47:25,45.68,1,,,"b""b' I disagree.The new way is much more intuitive and less prone for misunderstanding about how public vs. aspect sharing works.I do though agree that I would have liked to see an announcement upfront.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,2,2011-10-24 14:47:25,3.7,1,,,"b'b"" This wasn\'t a degradation", it removed a real and much-discussed point of confusion.  In the current system, public implies all aspects, so having a public button in other aspect contexts made users think that clicking public didn\'t send a post to their unselected friends. However, it did. Your point about not announcing it has weight," though.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,closed,2011-10-24 15:36:48,49.38,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,3,2011-10-24 14:47:25,3.1,1,,,b'b\' I\\\'m not sure which part you\\\'re disagreeing with; but the UIX rule is not my opinion, it is best practice, so I\\\'ll not argue that aspect of it. To the extent this function (making something public) now requires two clicks whereas before, it required one, this is clearly a degradation (even if opinions on preference  vary); functionality should never require more effort than it did previously and it was to this that my post is speaking. For what it\\\'s worth," the new implementation is not necessarily ""worse""", it simply requires more clicks, which makes it a degradation. Let me think on it a bit more... ~wanders off with a thoughtful look to get her UIX books out~\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,4,2011-10-24 14:47:25,1.97,,1,,"b""b' Is it common culture here for people to close your items without asking you if you consider them closed? The implication that discussion and openness to it is not welcome is pretty pronounced. =/'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,5,2011-10-24 14:47:25,30.53,1,,,"b'b"" It\'s not", and I\'m sorry about the abruptness of that.  I\'ll reopen it if you want to keep discussing it," but let me get the previous discussions we\'ve had about it linked also.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,reopened,2011-10-24 16:12:28,35.67,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,closed,2011-10-24 16:13:54,1.43,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,6,2011-10-24 14:47:25,1.58,1,,,"b""b' All I wanted to include was this: On consideration and a bit of investigation", it turns out that the current implementation is actually more correctly designed. I think my initial complaint is likely best recast at annoyance at the unannounced change and, in fact," I can clearly recall thinking that public setting belonged in the aspect list before... so my bad there. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,7,2011-10-24 14:47:25,6.73,,1,,"b'b"" I think the discussions might have been on the IRC channel and I don\'t have the logs.  It ended up in the interface suggestions page on the wiki. The trouble is"," it does make sense to be able to mark a post as public without having it appear in everyone\'s feed.  eg. I post something specific to my obsession with 15th century needlework that I want anyone interested to see without explicitly pushing my essay on the dyes on the unicorn tapestries to everyone.  That just makes it more important that we don\'t confuse people unto thinking they have that functionality while they don\'t actually have it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,8,2011-10-24 14:47:25,22.67,,1,,"b'b"" _The trouble is", it does make sense to be able to mark a post as public without having it appear in everyone\'s feed_ That would be a very nice feature, but it is not easily integrated in the current implementation I guess. url  But now I\'m just polluting this issue," sorry ;-)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2233,closed,-,-,-,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2238,closed,opened,2011-10-24 21:24:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2238,closed,title,2011-10-24 21:24:38,00:00,,1,,"b""b' Bug: Aspects are suddenly not sticky'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2238,closed,body,2011-10-24 21:24:38,00:00,,,1,"b'b"" Aspects were recently made sticky", such that when you were viewing one or more aspects and clicked away to another user\'s profile, when you hit the home button, you\'d retain your previously selected aspects.  And this was a wonderful feature.  Suddenly, however, this is not the case for me on @.  It was working earlier today (or so I seem to recall... it is Monday and it takes me most of the day to wake up," so I can\'t be sure).  It is definitely not working right now.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2238,closed,1,2011-10-24 21:24:38,37.75,,1,,"b""b' I think the default stream got changed to stream"," which currently doesnt support the stick aspects... what happens if you click your aspects?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2238,closed,2,2011-10-24 21:24:38,10.35,,,1,"b'b"" If I click to select my aspects", or even just one, it\'s working fine, but it\'s no longer sticking when I click the home button.  I hope that is a mistake and not by design.  After all, the stream now has a link on the page," just above the list of aspects. The home button should be our custom selected aspects (even if that is the full stream.  It should be whatever we last chose).  Please say you\'ll give it back!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2238,closed,3,2011-10-24 21:24:38,972.0,,,1,"b'b\' it was just pointed out to me that the link ""Your Aspects"" retains the aspect selection.  I didn\\\'t realize that is what you were referring to", Maxwell.  And I normally pride myself on figuring out UI\\\'s... At any rate, this is good!  Maybe when we can select a subset of our followed tags as well as specific aspects," the fully customizable ""soup"" could be linked at the home button\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2238,closed,closed,2011-10-25 14:24:44,1020.1,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2238,closed,reopened,2011-10-25 14:25:23,0.65,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2238,closed,4,2011-10-24 21:24:38,3.05,,1,,"b'b\' well I just figured out a limitation with the ""your aspects"" link on the left sidebar.  I clicked a notification to get to a post and comments that had been updated (the one that alerted me to this function) but the only way to get back to the stream from that page is to click the home button.  Which takes me back to the full stream.  I think the home button should be for the customized stream.  It just makes sense\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2238,closed,5,2011-10-24 21:24:38,699.62,1,,,"b""b' A cool solution would be to have only one stream that allows you to toogle everything"," and the server remembers your current selection.Implementation should be very careful on performance degradation anyway.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2238,closed,6,2011-10-24 21:24:38,1435.9,,,1,"b'b"" I think for performance reasons we aren\'t going to do this right now"," but it\'d be interesting to revisit in the future.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2238,closed,closed,2012-01-10 02:03:18,697.92,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2238,closed,-,-,-,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,opened,2011-10-26 12:43:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,title,2011-10-26 12:43:47,00:00,,1,,"b""b' User should be able to like public posts from people on a different pod'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,body,2011-10-26 12:43:47,00:00,,1,,"b""b' ...without connecting to the remote user first.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,1,2011-10-26 12:43:47,202.65,,1,,"b""b' Do you have a screenshot"," and what pod are you on?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,2,2011-10-26 12:43:47,155.57,,1,,"b""b' yeah", looks like my pod got updated," everything works now :D'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,closed,2011-10-26 18:42:00,358.22,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,3,2011-10-26 12:43:47,116.78,,,1,"b'b"" ok"," i found a not working post! There\'s the screenshot: url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,reopened,2011-10-26 20:41:17,119.28,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,4,2011-10-26 12:43:47,3.3,,1,,"b'b"" ok"," now it\'s broken  all posts in my stream""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,5,2011-10-26 12:43:47,91.32,,1,,"b""b' the problem appears", if a post is from a user of an other pod. if the post is from the same pod," you could '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,6,2011-10-26 12:43:47,514.08,,1,,"b'b"" but this is a  a user i don\'t care if my friends are on another pod ;)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,7,2011-10-26 12:43:47,1149.95,,1,,"b""b' Related to #2297. I updated the title & description so that this issue is specific to liking the post. Also", this is a feature," because we have never had this functionality.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,8,2011-10-26 12:43:47,442.53,,1,,"b'b"" same architectural problem as #2297"," so I\'m closing this""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,closed,2012-02-03 09:19:58,758.68,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2247,closed,-,-,-,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,opened,2011-10-26 18:08:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,title,2011-10-26 18:08:17,00:00,,1,,"b""b' Breach of aspect privacy when @ mentioning'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,body,2011-10-26 18:08:17,00:00,,1,,b'b\' If you @mention people in a post in an aspect they are not in, they can see the post, but don\\\'t get any notification and they can\\\'t comment or \\\'Like\\\'. I see (at least) three solutions for this1. They should be included in that specific post (get notification and being able to like and comment), or:2. You shouldn\\\'t be able to @mention people in a post in an aspect they\\\'re not in.3. If you @mention people in a post it should create a link to their profile as happens with public posts," but no notifications should be sent and the post should only be viewable for the people in the selected aspect(s). There is a lengthy [discussion about it]url Personally I prefer the third option. It should be the easiest to implement(?) as it is ""only"" a matter of not making the post visible for the @mentioned people", yet it still gives you the ability to easily link to a profile.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,1,2011-10-26 18:08:17,66.83,1,,,"b""b' odd"," I am unable to mention people when posting to an aspect that does not include them which is as it should be (IMO)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,2,2011-10-26 18:08:17,34.23,,1,,"b'b"" And they where people you had in other aspects? I sometimes (always?) find I cannot mention people I don\'t already have in an aspect.We did a test earlier today"," which gave the results I mentioned above.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,closed,2011-10-26 19:49:21,101.07,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,reopened,2011-10-26 19:49:26,0.08,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,3,2011-10-26 18:08:17,0.5,1,,,"b""b' Oops. Wrong button :-)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,4,2011-10-26 18:08:17,27.1,,1,,"b""b' i think is someone gets mentioned he should get a notification and also should be able to  and DELTE his mention'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,5,2011-10-26 18:08:17,26.57,,1,,"b'b"" As of writing this it is currently not possible to @mention people in comments", only in posts," and I don\'t see being able to delete other peoples posts as a viable solution.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,6,2011-10-26 18:08:17,2.67,,1,,"b'b"" yes"," they were people I have in other aspects.  I can only mention people in posts to the aspects in which they belong.  I\'ve tested this in the past and again today after seeing your posted issue here.  It is working properly for me on . Why are you trying to mention people you don\'t have in aspects (aka you are not sharing with)?  That shouldn\'t work at all and seems to be what you are describing.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,7,2011-10-26 18:08:17,2.8,,1,,"b""b' We were discussing the hypothetical situation and decided to do a test.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,8,2011-10-26 18:08:17,37.95,,1,,"b'b\' gotcha.  I guess the issue wasn\\\'t clear to me.  I wonder if you can edit the subject to read ""users are able to mention people who they are not sharing with."" or something similiar.  That really shouldn\\\'t be possible at all and sounds like a bug.  As it is", the subject doesn\\\'t indicate any type of problem and it may be passed over if developers are scanning posted issues.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,9,2011-10-26 18:08:17,7.78,,,1,b'b\' Oh, so you are in Diaspora HQ? I don\\\'t recognize the name Sandy from there :-) If you meant that you saw my test post?To be honest I think that the breach of the aspects privacy is more serious," but I\\\'ll admit that the subject isn\\\'t very catchy ;-) What about something like ""Breach of aspect privacy when @ mentioning""?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,10,2011-10-26 18:08:17,26.95,,,1,"b'b"" I\'m a nobody", just trying to help. :) I think the breach of privacy is definitely more attention-getting and more accurate descriptively.  There are a lot of issues posted here which are just user misunderstandings of how things work, and even a lot of issues that are issues, but they all must be prioritized. So the more succinct yet thorough you can be in the subject line of an issue," the easier it will be for devs to decide what needs to be done.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,11,2011-10-26 18:08:17,12.8,,,1,"b'b"" Nobody\'s nobody :-) I\'ll see if I can change the subject.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,12,2011-10-26 18:08:17,834.15,,,1,"b""b' very good.  I hope this gets attention from the devs'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,13,2011-10-26 18:08:17,602.27,,1,,"b'b"" This doesn\'t happen anymore. The current behavior is that you can mention anyone you want", and they get the notification, but then they can\'t see the post. They get a server error instead. We will be changing it so that users can still mention anyone they want," but the user will only get a notification if they can see the post. So I\'m closing this one in favor of #2516 which describes the current behavior.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,closed,2012-01-09 22:10:54,141.47,2,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2249,closed,-,-,-,2,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2280,closed,opened,2011-10-29 23:26:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2280,closed,title,2011-10-29 23:26:14,00:00,,1,,"b""b' Facebook integration broken?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2280,closed,body,2011-10-29 23:26:14,00:00,,,1,"b'b"" I\'m getting referred to a page that says NoMethodError", and my log file insists: No project exists with the given API key when I try to connect to my facebook app. I\'ve got the oauth file set up seemingly OK," and twitter and tumbler are working...  the specific error seems to be:undefined method  call\' Anyone know how to fix that? Cheers""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2280,closed,1,2011-10-29 23:26:14,24.22,,1,,"b""b' I just posted something to facebook today", so there is a solution to thisproblem. On Sat, Oct 29, 2011 at 7:26 PM," Todamont <reply@>wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2280,closed,2,2011-10-29 23:26:14,347.62,,,1,"b""b' Ok I found the fix. Facebook does SSL certified callbacks"," and there was a bug I had to fix to make it work.  I changed line 1060 of / from:@ unless @?to:@ if @socket and !@? and I changed line 24 of from::client_options =to::client_options =now Facebook integration is working for me! Cheers~'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2280,closed,closed,2011-10-30 05:38:10,371.93,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2280,closed,reopened,2011-10-30 05:38:15,0.08,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2280,closed,closed,2011-10-30 05:38:21,0.1,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2280,closed,3,2011-10-29 23:26:14,60.2,,1,,"b""b' Ok", a little more to make it finally work...I had to add that same cert hardcoded location into the relevant line in  also. now line 6 of  look like this:options[:ssl] = {:ca_file =test post makes it from my pod to my facebook profile now. All my FB friends will be jealous," haha.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2280,closed,-,-,-,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2295,closed,opened,2011-10-31 23:02:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2295,closed,title,2011-10-31 23:02:18,00:00,,1,,"b""b' Fixed post links of remote pods'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,2295,closed,body,2011-10-31 23:02:18,00:00,1,,,"b'b"" When alice on  posts a link to \'url  and bob on geraspora views this this status message the link in this post is modified from \'url  to \'url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
