REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,43,2012-10-28 17:11:05,32.37,,1,,b'b\' OK is this what I should expect? Sorry but I\\\'m a total tardo on linux :P I understand that my key is now \\\'compromised\\\'," but of course I\\\'ll be generating a new one when I get er working. Thanks a BUNCH btw :) You\\\'ve been awesome C:\\\\cygwin>cygwinCopying skeleton files.These files are for the users to personalise their cygwin experience. They will never be overwritten nor automatically updated.  /\\\' /\\\' /\\\' /\\\' JA@Desky ~$ ssh-agent \\\'C:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key\\\'cygwin warning:  MS-DOS style path detected: C:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key  Preferred POSIX equivalent is: /-02-06 10h30.key  CYGWIN environment variable option ""nodosfilewarning"" turns off this warning.  Consult the user\\\'s guide for more details about POSIX paths:  url C:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 1: -BEGIN: command not foundC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 2: MIIEpAIBAAKCAQEAwb8+p1+4oGCz1GJAaciLVHbG: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 3: y9u2iHagBHQU8Bj5GOSk48JrQ07PBxsDCoayNzZS6XUkwlhdpvzBmEhTxTEfJGWp: command not foundC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 4: Xpryw8mV2+z8fhTprAg1S+4n0ZrWMZTcg9CkZ6f0k1NkR73pXKGUsCS2iCkWAeWk: command not foundC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 5: QhynVa3UZ4X9xigB2Bfo0+bPOi+JFyiyTYxZZL2GxWpTzDtAFmQV9: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 6: jMZLPynw1IBXv3X: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 7: 0/KASeHgyzHNn6Tz2d8odiJZcz+FljsZ3XNISQIDAQABAoIBAQDBErEAFMDv8xrd: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 8: rOzM2o9e5PqWOYj7Du9gux1Zz5N7F0Npp3fSHSCYewZZich3v5s0aF29LriveXCs: command not foundC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 9: +08sQ7x2lK7W4HZqKeCTWbFl7P: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 10: SBY8MYY0WdZLnnW3XJSaH9dJdTyFEBiOLJEHyU0lJgrCDeSQ9: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 11: XFvcwJtTk0ogBxPpTMs6sLpu1iEUN661kCnFDXIEVIL0vZrgw2iWmbPsmOtkGs2H: command not foundC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 12: a09fqToTOhLHaQDTY7OlAQmhc5sqw54PcmHTFez/+3hffPfn5//: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 13: lX9ixxv1AoGBAOMLiTh6d76CLvsUxr+wmEhLSgInPVJd12Dv3E4ZCDSncWOJJvpc: command not foundC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 14: ahOsbWDpLt29Aahkid7/3jSIJmH: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 15: 8Le8J6aIAlY5CBvutP7Z0d5ST3i89/yOC9nkBLAB2VwJN3CYM8sXRsYDAoGBANp0: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 16: nD8rvFSpqpIvkmazumin2Ai2GhiAR7CetqFVfLc9SAtXIwEp: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 17: KdYA140tYactCiR4kjoSBprLXVeAudABsrlsEATefAAQJtOsJLxr4USbqtNvGQBC: command not foundC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 18: AF1vHJ1RirbhKYQ4l+YAG29urWirwIz1Uhcdi3zDAoGAb3rzlpKzhww+6zPJXsfk: command not foundC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 19: DeNB5IrF1lKTdVpw7rvlxozM5RWr2NRVlXFdh28XftnIukZX+JXy: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 20: wz02Y6TLf8m43OMyOatNqyt8: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 21: rTsDfjR6OHGiEhv5mmfEbWcCgYAtlGsNWyi+WXA3dCmNuC5Kq8qNdsFXH1zV4yej: command not foundC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 22: 3dxZtzWS+Clbkr5Squa62+Y5lKBtax5UobuQ1jX+kjP1j+w1FEWg: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 23: HoXxHiKtOLGBNMetcKzdzcUEvIdw4FSHKinEQUE6CxzIc65t1NPkmikgT8WrI3xv: command not foundC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 24: SkDSVQKBgQDT+HMBiaNxJrwO2YbJMV8NM8udNZOUYMan38m4YL4e10: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 25: VU2kgNoNIOM5Ia0KBBKwdrkSIXUuMXuN0FvyzKmLm1Zz8F8Q4cVlvRYl56q9HDz7: command not foundC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 26: NqViDhDSBShJGsdLIfN7V25B1Q==: No such file or directoryC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key: line 27: -END: command not found JA@Desky ~$ ssh-add \\\'C:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-04 14h54.key\\\'Could not open a connection to your authentication agent.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,44,2012-10-28 17:11:05,6.13,,1,,"b""b' not really. you should run: instead of: This launches the background ssh-agent. Only the ssh-add needs the path to the key.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,45,2012-10-28 17:11:05,88.7,,1,,b'b\' Well I uninstalled my  just to cover bases, but no go. Ran CMD prompt as both admin & normal user," and still cannot connect to auth agent... Is there a log for the ssh-agent? Can I telnet into a port for it? The process does stay running. Tx C:\\\\cygwin> JA@Desky ~$ eval ""ssh-agent""SSH_AUTH_SOCK=/-U6z8; export SSH_AUTH_SOCK;SSH_AGENT_PID=3416; export SSH_AGENT_PID;echo Agent pid 3416; JA@Desky ~$ ssh-add \\\'C:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key\\\'Could not open a connection to your authentication agent.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,46,2012-10-28 17:11:05,636.27,,1,,"b'b"" you are still not using the right command.it\'s not: it\'s:  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,47,2012-10-28 17:11:05,649.73,,,1,b'b\' By golly by gosh that makes a difference!!! Still no Sparkleshare will try ," then dropping in cygwin files again and see what gives. C:\\\\cygwin> JA@Desky1 ~$ eval  Agent pid 4488 JA@Desky1 ~$ ssh-add \\\'C:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key\\\'cygwin warning:  MS-DOS style path detected: C:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key  Preferred POSIX equivalent is: /-02-06 10h30.key  CYGWIN environment variable option ""nodosfilewarning"" turns off this warning.  Consult the user\\\'s guide for more details about POSIX paths:  url Identity added: C:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key (C:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key) JA@Desky1 ~$\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,48,2012-10-28 17:11:05,82.08,,,1,"b'b"" W00t. Thanks a lot for your help Andre Can I get you some bitcoins or a Paypal donation?  Dodgy Details:Uninstall"," reboot & re-install and now all ok. I hadn\'t done this since removing the  software. So thats my best guess for the cause (I did  after fully disabling the firewall so a bit unlucky on that front as never had the issue previously).  Or perhaps just the installation of Cygwin made it happier on this latest reinstall. Happy she\'s working the end :P""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,49,2012-10-28 17:11:05,9.93,,,1,"b'b"" There\'s no need for that. It was just a small tip and probably not the one that fixed your problem. Thanks though. Good to know that it\'s working now. note: if you happen to use the cygwin shell again you should try to use the cygwin paths as the warning stated: instead of the Windows path ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,50,2012-10-28 17:11:05,18.3,,,1,b'b\' Yeah, I read that, and had considered it if still having probs \\xe2\\x80\\x93 but it seemed to pickup the right conversion, so I thought I\\xe2\\x80\\x99d try my luck being lazy with the cut & paste first ;) Thanks a bunch, and if you decide you\\xe2\\x80\\x99d like a little spare $$ for a 6 pack or so drop me an email any time! From: Andr\\xc3\\xa9 Pinto [mailto:notifications@] Sent: Thursday," 7 February 2013 11:58To: Cc: jasotmpSubject: Re: [SparkleShare] ""Could not import key"" in Win7 64-bit (#1037) There\\\'s no need for that it was just a small tip and probably not the one that fixed your problem. Thanks though. Good to know that it\\\'s working now. note: if you happen to use the cygwin shell again you should try to use the cygwin paths as the warning stated:/-02-06 10h30.keyinstead of the Windows pathC:\\\\Users\\\\JA\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-02-06 10h30.key \\xe2\\x80\\x94Reply to this email directly or view it on GitHub url  .  url  \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,51,2012-10-28 17:11:05,523.63,,1,,"b""b' so what was the issue?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,52,2012-10-28 17:11:05,484.95,,,1,b'b\' Hello together," to add something to the discussion... I had the problem that on Win7 64-bit the process to add a new hosted project just hang in the first step. The .tmp-folder did not ""grow"" or something", so I suggested a problem before actually getting on the server. Trying to connect via ssh resulted in being asked for my password, so I believed there had not been a key transfer yet. When adding the project via the SparkleShare GUI I hoped that I would perhaps be asked for a user password," but in the forums and wiki here I found hints how this worked on Unix-based systems. So I tried the following with the original installation of SparkleShare.Open a terminal on your windows client and navigate to C:\\\\Program Files (x86)\\\\SparkleShare\\\\msysgit\\\\bin  cd ""C:\\\\Program Files (x86)\\\\SparkleShare\\\\msysgit\\\\bin""Generate a new keypair with name id_rsa and now password  ssh-keygen -t rsa  answer the question for the name of the keypair with ""id_rsa"" and set no password for the key  The key and public key will be saved in ""C:\\\\Program Files (x86)\\\\SparkleShare\\\\msysgit\\\\bin""Copy the public key via SCP to your server and save it here:  ""~/""  I used WinSCP for this", because the shell command in msysgit\\\\bin did not work," perhaps just wrong syntaxLog in via SSH on your Server and copy the public key to the authorized_keys:  cat id_ >  Logout and do the following on your windows clientNavigate to ""C:\\\\Program Files (x86)\\\\SparkleShare\\\\"" and copy your private key there  cd C:\\\\Program Files (x86)\\\\SparkleShare\\\\  copy ..\\\\bin\\\\id_rsa . After that I could login to the server without using my password"," so I suggested this would be enough. But because SparkleShare generated a keypair named by a timestamp in the folder ""%appdata%\\\\sparkleshare"" on my windows client I suggested it uses this pair for authenticating and this did not work. So I moved the files to a backup folder", copied my id_ and id_rsa to this destination and restarted SparkleShare. This worked!Perhaps someone can try this, too. I hope my post helped some of you. Regards, Oliver\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,53,2012-10-28 17:11:05,12.5,,1,,"b'b"" @hbons I don\'t know. maybe jasotmp\'s firewall...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,54,2012-10-28 17:11:05,244.43,,1,,b'b\' I have a user where the original problem is happening \\xe2\\x80\\x94 when he tries to checkout the project, the SparkleShare progress bar just stays at the beginning mark and nothing happens. In the log, I see this: (user name and remote server have been obscured) 13:18:12 | Controller | ssh-agent started," PID=577213:18:12 | Config | Wrote to \\\'C:\\\\Users\\\\Joe User\\\\AppData\\\\Roaming\\\\sparkleshare\\\\\\\'13:18:12 | Config | Updated option notifications:True13:18:17 | Auth | Created keypair \\\'C:\\\\Users\\\\Joe User\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-05-15 13h18.key\\\'13:18:27 | Config | Wrote to \\\'C:\\\\Users\\\\Joe User\\\\AppData\\\\Roaming\\\\sparkleshare\\\\\\\'**13:18:28 | Auth | Could not import key \\\'C:\\\\Users\\\\Joe User\\\\AppData\\\\Roaming\\\\sparkleshare\\\\2013-05-15 13h18.key\\\'**13:20:14 | Fetcher | C:\\\\Users\\\\Joe User\\\\\\\\MCF01 | Fetching folder: ssh://storage@-13:20:14 | Auth | Fetching host key for -.com13:20:14 | Cmd | ssh-keyscan -t rsa -p 22 -.com13:20:16 | Auth | Skipping fingerprint check13:20:16 | Cmd | .tmp | git clone progress no-checkout depth=1 ""ssh://storage@-"" ""C:\\\\Users\\\\Joe User\\\\\\\\MCF01""13:20:20 | Fetcher | Failed to dispose properly: No process is associated with this object.  at (State state) at (State state) at (Int32 access", Boolean throwIfExited) at () at ()13:20:21 | Controller | Deleted C:\\\\Users\\\\Joe User\\\\\\\\MCF01 So it looks like the key pair gets created (and indeed they are in the sparkleshare folder with the log file) but the key file does not get loaded into ssh-agent. I will try to run ssh-agent and ssh-add manually on his machine to see if there is any output from ssh-add. Note: This is with the 1.0.0 release. (Maybe the log file should include the version?) This particular user is NOT on our Active Directory domain. But I\\\'ve tried it on fresh installs of Win7 and it works for me, whether it\\\'s a machine on the domain or not.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,55,2012-10-28 17:11:05,666.35,,1,,"b""b' anyone who can try 1.2 and see if this still happens?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,56,2012-10-28 17:11:05,180.65,,1,,"b'b"" let me know if this still happens with a fresh 1.2 install"," as some things have changed in the way keys are handled. i\'m closing this meanwhile.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,closed,2013-12-01 12:28:54,1155.63,2,43,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1037,closed,-,-,-,2,43,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,opened,2012-11-06 14:42:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,title,2012-11-06 14:42:19,00:00,,1,,"b""b' Pick up system proxy settings'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,body,2012-11-06 14:42:19,00:00,,1,,"b""b' Is it possible to add an interface to use a  server ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,1,2012-11-06 14:42:19,5.95,,1,,"b'b\' i think  should be handled by the OS. what do you mean by ""mandatory server""?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,2,2012-11-06 14:42:19,30.98,,1,,"b'b"" Hmm it\'s not: it\'s unable to resolve  for my case. At my work I have an http proxy with hostname", port," username and password. Owncloud allow both system settings and custom proxy settings.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,3,2012-11-06 14:42:19,1.98,,1,,"b'b"" i don\'t think having a proxy settings panel in every app is a good idea. this needs to be fixed structurally in the OS. sadly Linux is pretty behind here...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,closed,2012-11-06 15:21:14,38.92,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,4,2012-11-06 14:42:19,33.7,,1,,"b""b' So I guess on Windows"," SparkleShare is using IE proxy settings ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,5,2012-11-06 14:42:19,1.38,,1,,"b'b"" i\'m not very familiar with Windows"," but i think so.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,6,2012-11-06 14:42:19,15.33,,1,,"b'b"" Well it\'s not working for me", so I suggest adding some way to use proxy settings," even Putty have it :tongue: ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,7,2012-11-06 14:42:19,1.82,,1,,"b'b"" it\'s not going to happen. if it doesn\'t work i suggest asking on some Windows forum?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,8,2012-11-06 14:42:19,4.6,,,1,"b'b"" Even if someone submit a patch for this ? I\'ll investigate how I can manage to connect using my system proxy thanks anyway ;)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,9,2012-11-06 14:42:19,4.17,,1,,"b""b' yes"," even then. ;)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,10,2012-11-06 14:42:19,1252.03,,1,,"b'b"" Well", this is marked as closed. But what is the solution to connect via http proxy? I\'ve the same issue. As far as I know it is the app, that can read the IE (yes," I\'m using windows here...) proxy settings and use it. The OS provides the proxy settings. But the app has to use it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,11,2012-11-06 14:42:19,151.05,,,1,"b""b' sparkleshare uses which does not have any config options for setting up a proxy [|1|]url  and sparkleshare will run before it tries to login.  So I have ssh working fine with a proxy", but sparkeshare fails because it stops once fails.  This is a bug in sparkleshare," IMHO.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,12,2012-11-06 14:42:19,1345.37,,1,,"b'b"" I also would like Sparkleshare to have its own proxy setting", and not rely on the system proxy.  My Sparkleshare server is behind a Tor hidden service," so I need Sparkleshare to use the local Tor proxy but I don\'t want to proxy my whole system through Tor. Is that a compelling enough case?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,13,2012-11-06 14:42:19,45.73,,1,,"b""b' @adam-p If using Windows try: Advor url  The program can transparently reroute any program to the Tor network. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,14,2012-11-06 14:42:19,93.87,,,1,"b'b"" Thanks for the suggestion", @Silvenga, but it doesn\'t seem to work on Windows 8.1. I also tried a bunch of other  with no success. (Including trying compatibility settings and run-as-admin.) The only thing I\'ve managed to get working is running a SSH tunnel to the Sparkleshare server through Tor and then setting up the repo in Sparkleshare as if it\'s at localhost:tunnelport. But it\'s pretty onerous to run a SSH tunnel every time the machine starts (and keep it up), then put another SSH tunnel through that tunnel for git to use... ugh. I tried messing with the SSH config that I think Sparkleshare\'s git uses ( ), but with no luck.  First of all, there\'s no in the directory. I copied the (and DLLs) from Cygwin, but that didn\'t seem to work -the process would run for a while and then disappear, and Sparkleshare wouldn\'t seem to do anything. (I also found another nc-for-Windows executable," but it doesn\'t support the params.)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,15,2012-11-06 14:42:19,85.28,,1,,"b""b' SparkleShare now supports using Tor Hidden Service .onion addresses directly"," as long as you have the right proxy setup in your  .  I wrote up a HOWTO on how we run our SparkleShare over Tor here:url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,16,2012-11-06 14:42:19,5.75,,1,,"b'b"" @eighthave: Have you tried that setup on Windows? I couldn\'t get it to work -presumably because there\'s no available (and even when I put Cygwin\'s there it didn\'t work). (Does Windows have a native equivalent to  ?)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,17,2012-11-06 14:42:19,7.7,,1,,"b'b"" @adam-p I have not tried on Windows", but I can say it\'ll be harder on Windows.  I don\'t think Windows comes with something like  , but I could be wrong.  In any case," please post back with what you find out.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,18,2012-11-06 14:42:19,14.35,1,,,"b'b"" I\'m probably not going to have anything else to report. Either I\'m going to go with the ugly SSH tunnel approach I mentioned above", or I\'m going to hack my own Sparkleshare build that uses the local proxy. I spent hours and hours trying to get a cleaner method working," and I\'m out of ideas.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,19,2012-11-06 14:42:19,13.58,,1,,"b""b' the point that you might be missing is that SparkleShare calls directly to do the ssh connections.  So any proxy implementation in SparkleShare will have to start by getting the proxying working for ssh.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,20,2012-11-06 14:42:19,89.85,,1,,"b'b"" After doing some more hunting for alternatives I came across -and there\'s a in  . So", add this to  : ...And it works!  (Well, almost. Probably because of Cygwin path confusion I believe that Sparkleshare is using my Cygwin ssh key. Once I stripped the password off the key Sparkleshare was able to pull down the repo. That might also be what was causing the hang-ish behaviour I described above when I tried to use  . There might be another bug here about better coexistence with Cygwin.) I don\'t have a clean, non-Cygwin Windows system to test on," but it might be nice if someone could test this on one to verify. And then maybe @eighthave can update his very handy article?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,21,2012-11-06 14:42:19,134.52,,1,,"b'b"" Back to the original issue that this thread is on: perhaps SparkleShare can include the snippet in its own SSH configuration? Basically make SparkleShare\'s ssh always use a proxy if its  attaching to a *.onion address. Additionally", SparkleShare could manage the proxy settings in its own internal version of and expose a simple UI for it (i.e. just assume SOCKS5 and just have text fields for IP and port#).  On Windows this would use the already included  , on Mac OS X it could use which is part of the OS, and on  it could use either or both with are easily installable and often already available. I\'m not sure that would respect the system-wide proxy settings anyhow," or does it? @hbons does that sound workable do you? I could implement the .onion or both parts of this if you\'re willing to accept it. Though I can\'t say I know how to do UI stuff in mono. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,22,2012-11-06 14:42:19,24.75,,,1,"b'b"" i\'m glad you figured out a way to do it at least. i think your use case is valid and an important one", but adding proxy dialogs to every application that connects to the internet in some way doesn\'t sound like a nice experience to me. once again, i think this should be solved on the OS level. SparkleShare uses whatever SSH config the system has and doesn\'t do anything special, so adding stuff to ~/ should work. i\'d be happy to make any changes that make setting up a Tor proxy easier," but i don\'t really understand how it works and what needs to be done.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,1051,open,23,2012-11-06 14:42:19,1138.82,,,1,"b'b"" Hmm", it seems that nobody is looking at this old thread anymore. Maybe they all moved to dropbox again, because it works it has proxy settings? :-) Just kidding. I can argue about installing SparkleShare, but Tor is probably the blackest thing on the blacklist of not-allowed software within the company. Seriously, this is no option. I\'ve added the options for my proxy in the  as well as the settings in . I\'ve also set the http_proxy environment variable. Putty, Winscp and other services are working fine, but they all have proxy settings. (cygwin is also blacklisted) The application has to take care about the proxy settings. The OS level provides the detail, but the application has to pick them up and react. This is just how it works on windows. Most applications have a settings dialog where you can choose: 1) direct connection 2) explicit config 3) take over settings configured in windows (IE settings) That\'s the same thing since Windows 95 and I doubt that anything will change. If you don\'t want a dialog, this is fine but then please take over the settings from the Internet Explorer. This would also be nice in different networks where the setting change. If you need help," this is github just ask.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
