REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,364,closed,2,2011-06-30 16:27:42,927.95,,,1,"b""b' Hallo"," I need this feature when updating entities to see if it was updated! Best RegardsAndreas'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,364,closed,closed,2011-09-05 13:24:21,1256.65,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,364,closed,reopened,2011-09-23 09:13:08,1188.78,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,364,closed,3,2011-06-30 16:27:42,1188.83,1,,,"b""b' Sorry for closing this issue"," i always click wrong. We still have this issue when updating or deleting! Best regardsAndreas'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,364,closed,4,2011-06-30 16:27:42,751.3,,,1,"b'b"" We\'re closing out all bugs older than 2 months. url  If this is still an issue", please re-open it," and in order of goodness:1. Give detailed repro steps2. Write a test case in  (run it with ) and send the pull request3. Fix it in a pull request""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,364,closed,closed,2013-05-13 21:44:29,751.35,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,364,closed,-,-,-,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,367,closed,opened,2011-07-04 01:00:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,367,closed,title,2011-07-04 01:00:01,00:00,,1,,"b""b' libc-client4 FreeBSD'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,367,closed,body,2011-07-04 01:00:01,00:00,1,,,"b'b"" CC=/ cmake . -DCMAKE_CXX_COMPILER=/++44 -DFREEBSD=1 -CMAKE_PREFIX_PATH was missing"," proceeding anyway-MySQL Include dir: /  library dir: /-MySQL client libraries: mysqlclient_r-Found libevent: /Found GD: /-Found ICU header files in /-Found ICU libraries: /-Can\'t find jemalloc-Can\'t find minimal tcmalloc-Found Intel TBB-Found mcrypt: /CMake Error at :37 (message):  Could NOT find ldapCall Stack (most recent call first):  :236 (find_package)  :46 (include)  :18 (include)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
